created_at,entry_id_pzem,Voltage solar panel,Current Solar panel,Power Solar Panel,Voltage Battery,Current Battery,Power Battery,Voltage Load,Current Load,latitude_pzem,longitude_pzem,elevation_pzem,status_pzem,entry_id_weather,temperature,Humidity,light intensity,irradiance,voltage irradiance,current irradiance,latitude_weather,longitude_weather,elevation_weather,status_weather,date
2025-05-21 16:18:00+07:00,8651.5,31.735,0.225,7.050000000000001,26.51,0.195,5.15,,,,,,,13933.5,31.35,56.9,4664.58325,6.73678,0.562,13.6,,,,,2025-05-21
2025-05-21 16:20:00+07:00,8653.5,31.845,0.26,8.25,26.51,0.225,5.9,,,,,,,13935.5,31.2,57.0,5225.83325,8.162804999999999,0.624,14.85,,,,,2025-05-21
2025-05-21 16:22:00+07:00,8655.5,31.865,0.265,7.899999999999999,26.515,0.225,5.9,,,,,,,13937.5,31.05,57.25,5359.166505,8.45603,0.634,15.15,,,,,2025-05-21
2025-05-21 16:24:00+07:00,8657.5,31.85,0.26,8.2,26.51,0.22,5.8,,,,,,,13939.5,30.95,57.4,5267.499755000001,7.997325,0.62,14.65,,,,,2025-05-21
2025-05-21 16:26:00+07:00,8659.5,31.795,0.245,7.6,26.51,0.205,5.4,,,,,,,13941.5,30.85,57.5,5003.33301,7.20037,0.584,14.0,,,,,2025-05-21
2025-05-21 16:28:00+07:00,8661.5,31.715,0.22,6.949999999999999,26.51,0.185,4.85,,,,,,,13943.5,30.75,57.650000000000006,4557.9165,5.929765,0.532,12.65,,,,,2025-05-21
2025-05-21 16:30:00+07:00,8663.5,31.555,0.18,5.65,26.5,0.14,3.65,,,,,,,13945.5,30.7,57.85,3878.749875,4.192405,0.446,10.65,,,,,2025-05-21
2025-05-21 16:32:00+07:00,8665.5,31.435,0.155,4.5,26.495,0.12,3.1,,,,,,,13947.5,30.6,58.0,3397.916505,3.14274,0.392,9.1,,,,,2025-05-21
2025-05-21 16:34:00+07:00,8667.5,31.385,0.14,4.3,26.495,0.11,2.9,,,,,,,13949.5,30.5,58.150000000000006,3194.999875,2.866315,0.372,8.75,,,,,2025-05-21
2025-05-21 16:36:00+07:00,8669.5,31.32,0.13,3.55,26.49,0.1,2.6,,,,,,,13951.5,30.4,58.2,2951.249875,2.49806,0.348,8.15,,,,,2025-05-21
2025-05-21 16:38:00+07:00,8671.5,31.34,0.135,4.15,26.49,0.105,2.75,,,,,,,13953.5,30.35,58.25,2954.166625,2.58656,0.356,8.25,,,,,2025-05-21
2025-05-21 16:40:00+07:00,8673.5,31.525,0.175,5.5,26.495,0.135,3.5,,,,,,,13955.5,30.25,58.25,3480.83313,3.91483,0.43,10.3,,,,,2025-05-21
2025-05-21 16:42:00+07:00,8675.5,31.75,0.22,6.949999999999999,26.5,0.185,4.85,,,,,,,13957.5,30.2,58.3,4273.749755000001,6.04838,0.54,12.7,,,,,2025-05-21
2025-05-21 16:44:00+07:00,8677.5,31.86,0.25,7.899999999999999,26.505000000000003,0.215,5.65,,,,,,,13959.5,30.1,58.5,4731.666505,7.686479999999999,0.604,14.45,,,,,2025-05-21
2025-05-21 16:46:00+07:00,8679.5,31.925,0.265,8.399999999999999,26.51,0.23,6.15,,,,,,,13961.5,30.1,58.6,5014.1665,8.816925,0.644,15.55,,,,,2025-05-21
2025-05-21 16:48:00+07:00,8681.5,31.96,0.28,8.9,26.52,0.24,6.3,,,,,,,13963.5,30.1,58.6,5177.9165,9.325545,0.664,15.95,,,,,2025-05-21
2025-05-21 16:50:00+07:00,8683.5,31.985,0.29,8.75,26.52,0.25,6.6,,,,,,,13965.5,30.1,58.55,5317.499755000001,10.05625,0.6859999999999999,16.65,,,,,2025-05-21
2025-05-21 16:52:00+07:00,8685.5,31.985,0.285,9.05,26.52,0.25,6.6,,,,,,,13967.5,30.1,58.55,5336.249755000001,9.966325,0.6839999999999999,16.55,,,,,2025-05-21
2025-05-21 16:54:00+07:00,8687.5,31.92,0.265,8.399999999999999,26.52,0.235,6.15,,,,,,,13969.5,30.05,58.5,5047.916505,8.651074999999999,0.64,15.35,,,,,2025-05-21
2025-05-21 16:56:00+07:00,8689.5,31.86,0.255,8.05,26.52,0.215,5.65,,,,,,,13971.5,30.0,58.6,4817.9165,7.738775,0.604,14.55,,,,,2025-05-21
2025-05-21 16:58:00+07:00,8691.5,31.815,0.23,7.3,26.515,0.205,5.4,,,,,,,13973.5,30.0,58.650000000000006,4642.9165,6.92368,0.574,13.7,,,,,2025-05-21
2025-05-21 17:00:00+07:00,8693.5,31.825,0.24,7.6,26.52,0.2,5.3,,,,,,,13975.5,29.9,58.75,4672.499755000001,6.92338,0.574,13.7,,,,,2025-05-21
2025-05-21 17:02:00+07:00,8695.5,31.87,0.25,7.9,26.52,0.21,5.65,,,,,,,13977.5,29.85,58.9,4852.499755000001,7.450815,0.598,14.15,,,,,2025-05-21
2025-05-21 17:04:00+07:00,8697.5,31.915,0.26,8.25,26.52,0.22,5.8,,,,,,,13979.5,29.8,59.0,5020.416505,8.107985,0.618,14.9,,,,,2025-05-21
2025-05-21 17:06:00+07:00,8699.5,31.955,0.265,8.45,26.525,0.235,6.15,,,,,,,13981.5,29.7,59.0,5202.499755000001,8.649075,0.642,15.3,,,,,2025-05-21
2025-05-21 17:08:00+07:00,8701.5,32.0,0.285,9.05,26.53,0.245,6.449999999999999,,,,,,,13983.5,29.7,58.95,5425.416505,9.528285,0.666,16.25,,,,,2025-05-21
2025-05-21 17:10:00+07:00,8703.5,32.05,0.295,9.4,26.53,0.26,6.8,,,,,,,13985.5,29.7,59.150000000000006,5677.916505,10.173915,0.694,16.65,,,,,2025-05-21
2025-05-21 17:12:00+07:00,8705.5,32.085,0.305,9.75,26.53,0.27,7.1,,,,,,,13987.5,29.6,59.35,5917.499755000001,11.09368,0.722,17.45,,,,,2025-05-21
2025-05-21 17:14:00+07:00,8707.5,32.114999999999995,0.31,9.9,26.54,0.28,7.4,,,,,,,13989.5,29.6,59.45,6080.0,11.6307,0.738,17.9,,,,,2025-05-21
2025-05-21 17:16:00+07:00,8709.5,32.12,0.32,10.2,26.54,0.28,7.4,,,,,,,13991.5,29.55,59.650000000000006,6143.333005,11.823405,0.744,18.05,,,,,2025-05-21
2025-05-21 17:18:00+07:00,8711.5,32.125,0.33,10.5,26.54,0.285,7.5,,,,,,,13993.5,29.5,59.7,6212.49951,12.048655,0.754,18.15,,,,,2025-05-21
2025-05-21 17:20:00+07:00,8713.5,32.13,0.33,10.6,26.54,0.29,7.6,,,,,,,13995.5,29.45,59.5,6248.749755000001,12.180195,0.756,18.3,,,,,2025-05-21
2025-05-21 17:22:00+07:00,8715.5,32.125,0.325,10.4,26.54,0.285,7.5,,,,,,,13997.5,29.4,59.6,6234.583005,12.11615,0.752,18.3,,,,,2025-05-21
2025-05-21 17:24:00+07:00,8717.5,32.114999999999995,0.32,10.2,26.54,0.28,7.4,,,,,,,13999.5,29.4,59.75,6168.749755000001,11.789695,0.746,17.950000000000003,,,,,2025-05-21
2025-05-21 17:26:00+07:00,8719.5,32.1,0.32,9.9,26.54,0.275,7.25,,,,,,,14001.5,29.4,59.7,6099.58325,11.5652,0.738,17.799999999999997,,,,,2025-05-21
2025-05-21 17:28:00+07:00,8721.5,32.095,0.31,9.9,26.54,0.275,7.25,,,,,,,14003.5,29.4,59.650000000000006,6038.749755000001,11.279885,0.73,17.55,,,,,2025-05-21
2025-05-21 17:30:00+07:00,8723.5,32.075,0.31,9.9,26.54,0.265,7.0,,,,,,,14005.5,29.35,59.650000000000006,5919.999755000001,10.78313,0.712,17.2,,,,,2025-05-21
2025-05-21 17:32:00+07:00,8725.5,32.05,0.3,9.6,26.54,0.255,6.75,,,,,,,14007.5,29.3,59.8,5775.4165,10.20282,0.696,16.65,,,,,2025-05-21
2025-05-21 17:34:00+07:00,8727.5,32.02,0.29,9.2,26.54,0.25,6.6,,,,,,,14009.5,29.2,59.8,5592.08325,9.526045,0.672,16.1,,,,,2025-05-21
2025-05-21 17:36:00+07:00,8729.5,31.975,0.275,8.75,26.54,0.235,6.199999999999999,,,,,,,14011.5,29.2,59.9,5365.83325,8.733,0.644,15.4,,,,,2025-05-21
2025-05-21 17:38:00+07:00,8731.5,31.915,0.255,8.100000000000001,26.535,0.215,5.65,,,,,,,14013.5,29.1,59.9,5075.83325,7.870604999999999,0.61,14.65,,,,,2025-05-21
2025-05-21 17:40:00+07:00,8733.5,31.85,0.235,7.449999999999999,26.53,0.195,5.15,,,,,,,14015.5,29.05,59.95,4738.75,6.728680000000001,0.5640000000000001,13.55,,,,,2025-05-21
2025-05-21 17:42:00+07:00,8735.5,31.765,0.215,6.75,26.53,0.175,4.6,,,,,,,14017.5,29.0,60.05,4357.916505,5.56861,0.516,12.25,,,,,2025-05-21
2025-05-21 17:44:00+07:00,8737.5,31.675,0.19,5.8,26.52,0.15,3.95,,,,,,,14019.5,28.95,60.150000000000006,3969.58325,4.49517,0.4659999999999999,10.95,,,,,2025-05-21
2025-05-21 17:46:00+07:00,8739.5,31.575000000000003,0.16,5.0,26.515,0.13,3.4000000000000004,,,,,,,14021.5,28.85,60.3,3585.83313,3.647985,0.418,9.9,,,,,2025-05-21
2025-05-21 17:48:00+07:00,8741.5,31.47,0.14,4.4,26.51,0.105,2.75,,,,,,,14023.5,28.75,60.3,3242.499875,2.8523050000000003,0.37,8.75,,,,,2025-05-21
2025-05-21 17:50:00+07:00,8743.5,31.375,0.12,3.7,26.5,0.095,2.45,,,,,,,14025.5,28.65,60.4,2962.916625,2.22077,0.334,7.550000000000001,,,,,2025-05-21
2025-05-21 17:52:00+07:00,8745.5,31.285,0.1149999999999999,3.55,26.5,0.075,1.95,,,,,,,14027.5,28.6,60.5,2709.58325,1.809615,0.302,6.8,,,,,2025-05-21
2025-05-21 17:54:00+07:00,8747.5,31.18,0.1,3.1,26.49,0.065,1.65,,,,,,,14029.5,28.5,60.6,2469.58325,1.498445,0.27,6.3,,,,,2025-05-21
2025-05-21 17:56:00+07:00,8749.5,31.065,0.0849999999999999,2.4000000000000004,26.49,0.055,1.4,,,,,,,14031.5,28.4,60.650000000000006,2229.1665,1.152435,0.24,5.449999999999999,,,,,2025-05-21
2025-05-21 17:58:00+07:00,8751.5,30.93,0.075,2.25,26.485,0.04,1.0,,,,,,,14033.5,28.3,60.7,2004.999875,0.942945,0.214,5.0,,,,,2025-05-21
2025-05-21 18:00:00+07:00,8753.5,15.425,0.03,0.9,26.48,0.025,0.7,,,,,,,14035.5,28.15,60.85,1814.16663,0.69435,0.19,4.15,,,,,2025-05-21
